================ Training Loss (Wed Jun  3 10:53:39 2020) ================
(epoch: 1, iters: 100, time: 0.026, data: 0.099) G_GAN: 1.591 G_L1: 25.745 D_real: 0.094 D_fake: 0.801 
(epoch: 3, iters: 200, time: 0.026, data: 0.001) G_GAN: 0.733 G_L1: 7.236 D_real: 1.205 D_fake: 0.373 
(epoch: 3, iters: 300, time: 0.027, data: 0.001) G_GAN: 0.735 G_L1: 14.990 D_real: 1.071 D_fake: 0.330 
(epoch: 3, iters: 400, time: 0.058, data: 0.001) G_GAN: 2.540 G_L1: 14.180 D_real: 0.017 D_fake: 1.343 
(epoch: 3, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.291 G_L1: 11.053 D_real: 1.548 D_fake: 0.253 
(epoch: 3, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.190 G_L1: 8.377 D_real: 0.162 D_fake: 0.645 
(epoch: 3, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.841 G_L1: 12.303 D_real: 0.020 D_fake: 0.811 
(epoch: 3, iters: 800, time: 0.056, data: 0.001) G_GAN: 1.298 G_L1: 12.283 D_real: 0.829 D_fake: 0.996 
(epoch: 3, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.566 G_L1: 12.701 D_real: 1.356 D_fake: 0.118 
(epoch: 3, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.789 G_L1: 10.299 D_real: 1.244 D_fake: 0.072 
(epoch: 3, iters: 1100, time: 0.026, data: 0.001) G_GAN: 2.158 G_L1: 11.089 D_real: 0.166 D_fake: 0.179 
(epoch: 3, iters: 1200, time: 0.045, data: 0.001) G_GAN: 2.531 G_L1: 14.025 D_real: 0.012 D_fake: 0.169 
(epoch: 3, iters: 1300, time: 0.026, data: 0.001) G_GAN: 0.462 G_L1: 9.431 D_real: 0.703 D_fake: 0.478 
(epoch: 3, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.050 G_L1: 10.302 D_real: 0.672 D_fake: 0.364 
(epoch: 3, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.234 G_L1: 10.332 D_real: 1.133 D_fake: 0.112 
(epoch: 3, iters: 1600, time: 0.045, data: 0.001) G_GAN: 2.366 G_L1: 11.942 D_real: 0.243 D_fake: 0.111 
(epoch: 4, iters: 100, time: 0.027, data: 0.095) G_GAN: 0.970 G_L1: 10.664 D_real: 0.724 D_fake: 0.383 
(epoch: 4, iters: 200, time: 0.026, data: 0.001) G_GAN: 1.954 G_L1: 18.734 D_real: 0.091 D_fake: 0.132 
(epoch: 4, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.913 G_L1: 14.685 D_real: 0.838 D_fake: 0.518 
(epoch: 4, iters: 400, time: 0.058, data: 0.001) G_GAN: 1.429 G_L1: 11.194 D_real: 0.411 D_fake: 0.184 
(epoch: 4, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.853 G_L1: 15.120 D_real: 0.017 D_fake: 1.749 
(epoch: 4, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.164 G_L1: 21.580 D_real: 0.102 D_fake: 1.413 
(epoch: 4, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.143 G_L1: 10.005 D_real: 0.158 D_fake: 0.363 
(epoch: 4, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.765 G_L1: 13.511 D_real: 0.650 D_fake: 0.127 
(epoch: 4, iters: 900, time: 0.026, data: 0.001) G_GAN: 2.622 G_L1: 13.764 D_real: 0.147 D_fake: 0.077 
(epoch: 4, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.480 G_L1: 10.768 D_real: 0.240 D_fake: 1.089 
(epoch: 4, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.495 G_L1: 9.887 D_real: 0.298 D_fake: 0.901 
(epoch: 4, iters: 1200, time: 0.055, data: 0.001) G_GAN: 1.222 G_L1: 13.709 D_real: 1.031 D_fake: 0.127 
(epoch: 4, iters: 1300, time: 0.026, data: 0.001) G_GAN: 1.855 G_L1: 10.379 D_real: 0.217 D_fake: 0.204 
(epoch: 4, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.636 G_L1: 9.333 D_real: 0.263 D_fake: 0.209 
(epoch: 4, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.727 G_L1: 8.965 D_real: 0.113 D_fake: 0.761 
(epoch: 4, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.628 G_L1: 12.921 D_real: 0.016 D_fake: 0.680 
(epoch: 5, iters: 100, time: 0.026, data: 0.100) G_GAN: 1.565 G_L1: 10.504 D_real: 0.479 D_fake: 0.166 
(epoch: 5, iters: 200, time: 0.027, data: 0.001) G_GAN: 1.493 G_L1: 9.809 D_real: 0.215 D_fake: 0.541 
(epoch: 5, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.940 G_L1: 13.012 D_real: 0.021 D_fake: 0.737 
(epoch: 5, iters: 400, time: 0.058, data: 0.001) G_GAN: 2.016 G_L1: 14.178 D_real: 0.036 D_fake: 0.655 
(epoch: 5, iters: 500, time: 0.026, data: 0.001) G_GAN: 0.694 G_L1: 8.551 D_real: 0.945 D_fake: 0.405 
(epoch: 5, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.056 G_L1: 12.194 D_real: 0.011 D_fake: 0.347 
(epoch: 5, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.328 G_L1: 10.041 D_real: 0.071 D_fake: 0.713 
(epoch: 5, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.012 G_L1: 16.790 D_real: 0.286 D_fake: 0.261 
(epoch: 5, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.232 G_L1: 11.974 D_real: 0.547 D_fake: 0.319 
(epoch: 5, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.092 G_L1: 9.681 D_real: 1.366 D_fake: 0.059 
(epoch: 5, iters: 1100, time: 0.026, data: 0.001) G_GAN: 2.248 G_L1: 11.510 D_real: 0.129 D_fake: 0.228 
(epoch: 5, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.510 G_L1: 10.043 D_real: 0.182 D_fake: 1.270 
(epoch: 5, iters: 1300, time: 0.026, data: 0.001) G_GAN: 2.186 G_L1: 12.894 D_real: 0.695 D_fake: 0.123 
(epoch: 5, iters: 1400, time: 0.026, data: 0.001) G_GAN: 2.750 G_L1: 12.930 D_real: 0.467 D_fake: 0.043 
(epoch: 5, iters: 1500, time: 0.028, data: 0.001) G_GAN: 1.290 G_L1: 11.880 D_real: 0.745 D_fake: 0.149 
(epoch: 5, iters: 1600, time: 0.059, data: 0.001) G_GAN: 0.804 G_L1: 8.218 D_real: 1.373 D_fake: 0.320 
(epoch: 6, iters: 100, time: 0.027, data: 0.098) G_GAN: 1.955 G_L1: 10.947 D_real: 0.086 D_fake: 0.523 
(epoch: 6, iters: 200, time: 0.027, data: 0.001) G_GAN: 2.448 G_L1: 12.667 D_real: 0.059 D_fake: 0.202 
(epoch: 6, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.771 G_L1: 10.325 D_real: 0.562 D_fake: 0.101 
(epoch: 6, iters: 400, time: 0.062, data: 0.001) G_GAN: 1.831 G_L1: 10.477 D_real: 0.534 D_fake: 0.304 
(epoch: 6, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.063 G_L1: 7.569 D_real: 1.587 D_fake: 0.111 
(epoch: 6, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.890 G_L1: 15.562 D_real: 0.075 D_fake: 0.119 
================ Training Loss (Wed Jun  3 15:00:26 2020) ================
(epoch: 1, iters: 100, time: 0.027, data: 0.090) G_GAN: 2.646 G_L1: 20.615 D_real: 0.049 D_fake: 1.059 
(epoch: 1, iters: 200, time: 0.027, data: 0.001) G_GAN: 1.064 G_L1: 16.768 D_real: 0.563 D_fake: 0.462 
(epoch: 1, iters: 300, time: 0.025, data: 0.001) G_GAN: 1.833 G_L1: 18.030 D_real: 0.345 D_fake: 0.391 
(epoch: 1, iters: 400, time: 0.062, data: 0.001) G_GAN: 1.505 G_L1: 46.647 D_real: 0.157 D_fake: 0.621 
(epoch: 1, iters: 500, time: 0.026, data: 0.001) G_GAN: 0.981 G_L1: 50.236 D_real: 1.583 D_fake: 0.527 
(epoch: 1, iters: 600, time: 0.027, data: 0.001) G_GAN: 1.048 G_L1: 12.214 D_real: 0.370 D_fake: 1.132 
(epoch: 1, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.410 G_L1: 27.982 D_real: 0.950 D_fake: 0.177 
(epoch: 1, iters: 800, time: 0.046, data: 0.001) G_GAN: 1.417 G_L1: 13.848 D_real: 0.340 D_fake: 0.260 
(epoch: 1, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.659 G_L1: 22.747 D_real: 0.667 D_fake: 1.093 
(epoch: 1, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.136 G_L1: 15.773 D_real: 0.916 D_fake: 0.491 
(epoch: 1, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.290 G_L1: 27.550 D_real: 0.197 D_fake: 0.553 
(epoch: 1, iters: 1200, time: 0.044, data: 0.001) G_GAN: 0.748 G_L1: 9.288 D_real: 0.802 D_fake: 0.511 
(epoch: 1, iters: 1300, time: 0.025, data: 0.001) G_GAN: 1.870 G_L1: 20.577 D_real: 0.085 D_fake: 0.383 
(epoch: 1, iters: 1400, time: 0.028, data: 0.001) G_GAN: 0.890 G_L1: 14.431 D_real: 0.749 D_fake: 0.590 
(epoch: 1, iters: 1500, time: 0.027, data: 0.001) G_GAN: 1.776 G_L1: 17.514 D_real: 0.011 D_fake: 0.601 
(epoch: 1, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.253 G_L1: 19.114 D_real: 0.378 D_fake: 0.445 
(epoch: 2, iters: 100, time: 0.026, data: 0.088) G_GAN: 1.521 G_L1: 17.488 D_real: 0.121 D_fake: 0.960 
(epoch: 2, iters: 200, time: 0.026, data: 0.001) G_GAN: 2.208 G_L1: 18.817 D_real: 0.139 D_fake: 0.341 
(epoch: 2, iters: 300, time: 0.026, data: 0.001) G_GAN: 0.513 G_L1: 17.180 D_real: 1.546 D_fake: 0.150 
(epoch: 2, iters: 400, time: 0.058, data: 0.001) G_GAN: 1.563 G_L1: 16.640 D_real: 0.032 D_fake: 0.551 
(epoch: 2, iters: 500, time: 0.027, data: 0.001) G_GAN: 1.103 G_L1: 13.136 D_real: 0.700 D_fake: 0.474 
(epoch: 2, iters: 600, time: 0.027, data: 0.001) G_GAN: 2.117 G_L1: 22.183 D_real: 0.001 D_fake: 0.652 
(epoch: 2, iters: 700, time: 0.027, data: 0.001) G_GAN: 0.953 G_L1: 13.577 D_real: 0.779 D_fake: 0.641 
(epoch: 2, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.812 G_L1: 17.967 D_real: 0.159 D_fake: 0.299 
(epoch: 2, iters: 900, time: 0.026, data: 0.001) G_GAN: 2.110 G_L1: 16.995 D_real: 0.477 D_fake: 0.198 
(epoch: 2, iters: 1000, time: 0.026, data: 0.001) G_GAN: 0.983 G_L1: 12.754 D_real: 0.233 D_fake: 0.465 
(epoch: 2, iters: 1100, time: 0.027, data: 0.001) G_GAN: 1.986 G_L1: 23.922 D_real: 0.040 D_fake: 0.667 
(epoch: 2, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.019 G_L1: 8.291 D_real: 1.851 D_fake: 0.207 
(epoch: 2, iters: 1300, time: 0.025, data: 0.001) G_GAN: 1.666 G_L1: 10.552 D_real: 1.490 D_fake: 0.124 
(epoch: 2, iters: 1400, time: 0.027, data: 0.001) G_GAN: 2.455 G_L1: 16.128 D_real: 0.073 D_fake: 1.663 
(epoch: 2, iters: 1500, time: 0.027, data: 0.001) G_GAN: 0.864 G_L1: 11.049 D_real: 1.424 D_fake: 0.340 
(epoch: 2, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.679 G_L1: 16.991 D_real: 0.074 D_fake: 1.622 
(epoch: 3, iters: 100, time: 0.027, data: 0.091) G_GAN: 1.909 G_L1: 10.756 D_real: 0.015 D_fake: 0.307 
(epoch: 3, iters: 200, time: 0.027, data: 0.001) G_GAN: 0.887 G_L1: 13.185 D_real: 0.659 D_fake: 0.435 
(epoch: 3, iters: 300, time: 0.027, data: 0.001) G_GAN: 1.569 G_L1: 25.117 D_real: 0.327 D_fake: 0.415 
(epoch: 3, iters: 400, time: 0.058, data: 0.001) G_GAN: 0.880 G_L1: 11.558 D_real: 0.963 D_fake: 0.355 
(epoch: 3, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.108 G_L1: 12.610 D_real: 1.040 D_fake: 0.411 
(epoch: 3, iters: 600, time: 0.028, data: 0.001) G_GAN: 1.334 G_L1: 10.705 D_real: 0.263 D_fake: 0.721 
(epoch: 3, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.421 G_L1: 9.774 D_real: 0.490 D_fake: 0.292 
(epoch: 3, iters: 800, time: 0.059, data: 0.001) G_GAN: 1.040 G_L1: 9.979 D_real: 1.031 D_fake: 0.166 
(epoch: 3, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.163 G_L1: 14.414 D_real: 1.149 D_fake: 0.209 
(epoch: 3, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.386 G_L1: 11.992 D_real: 0.085 D_fake: 0.852 
(epoch: 3, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.072 G_L1: 10.345 D_real: 0.392 D_fake: 0.479 
(epoch: 3, iters: 1200, time: 0.045, data: 0.001) G_GAN: 1.916 G_L1: 11.152 D_real: 0.173 D_fake: 0.632 
(epoch: 3, iters: 1300, time: 0.027, data: 0.001) G_GAN: 1.920 G_L1: 13.257 D_real: 0.460 D_fake: 0.106 
(epoch: 3, iters: 1400, time: 0.027, data: 0.001) G_GAN: 1.851 G_L1: 12.729 D_real: 0.304 D_fake: 0.278 
(epoch: 3, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.692 G_L1: 11.614 D_real: 0.002 D_fake: 0.286 
(epoch: 3, iters: 1600, time: 0.046, data: 0.001) G_GAN: 2.030 G_L1: 11.191 D_real: 0.087 D_fake: 0.247 
(epoch: 4, iters: 100, time: 0.027, data: 0.093) G_GAN: 1.249 G_L1: 10.895 D_real: 0.805 D_fake: 0.187 
(epoch: 4, iters: 200, time: 0.026, data: 0.001) G_GAN: 2.038 G_L1: 18.371 D_real: 0.000 D_fake: 0.526 
(epoch: 4, iters: 300, time: 0.027, data: 0.001) G_GAN: 1.569 G_L1: 8.971 D_real: 0.046 D_fake: 0.719 
(epoch: 4, iters: 400, time: 0.065, data: 0.001) G_GAN: 3.191 G_L1: 11.887 D_real: 0.325 D_fake: 0.062 
(epoch: 4, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.899 G_L1: 13.014 D_real: 0.944 D_fake: 0.094 
(epoch: 4, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.595 G_L1: 16.091 D_real: 0.327 D_fake: 0.228 
(epoch: 4, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.236 G_L1: 14.309 D_real: 0.016 D_fake: 0.655 
(epoch: 4, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.402 G_L1: 10.746 D_real: 0.825 D_fake: 0.203 
(epoch: 4, iters: 900, time: 0.027, data: 0.001) G_GAN: 1.723 G_L1: 13.836 D_real: 0.409 D_fake: 0.268 
(epoch: 4, iters: 1000, time: 0.028, data: 0.001) G_GAN: 1.819 G_L1: 11.962 D_real: 0.415 D_fake: 0.391 
(epoch: 4, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.422 G_L1: 10.156 D_real: 1.164 D_fake: 0.259 
(epoch: 4, iters: 1200, time: 0.063, data: 0.001) G_GAN: 2.577 G_L1: 11.709 D_real: 0.086 D_fake: 0.481 
(epoch: 4, iters: 1300, time: 0.027, data: 0.001) G_GAN: 2.228 G_L1: 10.579 D_real: 0.028 D_fake: 0.279 
(epoch: 4, iters: 1400, time: 0.026, data: 0.001) G_GAN: 2.971 G_L1: 6.311 D_real: 0.048 D_fake: 0.873 
(epoch: 4, iters: 1500, time: 0.027, data: 0.001) G_GAN: 1.805 G_L1: 11.208 D_real: 0.254 D_fake: 0.199 
(epoch: 4, iters: 1600, time: 0.046, data: 0.001) G_GAN: 1.565 G_L1: 8.260 D_real: 0.903 D_fake: 0.199 
(epoch: 5, iters: 100, time: 0.027, data: 0.098) G_GAN: 2.042 G_L1: 10.075 D_real: 0.181 D_fake: 0.220 
(epoch: 5, iters: 200, time: 0.026, data: 0.001) G_GAN: 1.973 G_L1: 15.328 D_real: 0.001 D_fake: 0.635 
(epoch: 5, iters: 300, time: 0.027, data: 0.001) G_GAN: 2.400 G_L1: 12.261 D_real: 0.404 D_fake: 0.132 
(epoch: 5, iters: 400, time: 0.064, data: 0.001) G_GAN: 1.566 G_L1: 11.138 D_real: 0.741 D_fake: 0.170 
(epoch: 5, iters: 500, time: 0.029, data: 0.001) G_GAN: 1.224 G_L1: 9.379 D_real: 0.698 D_fake: 0.312 
(epoch: 5, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.638 G_L1: 8.409 D_real: 0.808 D_fake: 0.190 
(epoch: 5, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.256 G_L1: 13.538 D_real: 1.009 D_fake: 0.087 
(epoch: 5, iters: 800, time: 0.048, data: 0.001) G_GAN: 1.626 G_L1: 10.044 D_real: 1.032 D_fake: 0.098 
(epoch: 5, iters: 900, time: 0.026, data: 0.001) G_GAN: 2.020 G_L1: 10.340 D_real: 1.049 D_fake: 0.100 
(epoch: 5, iters: 1000, time: 0.026, data: 0.001) G_GAN: 2.267 G_L1: 11.996 D_real: 0.358 D_fake: 0.128 
(epoch: 5, iters: 1100, time: 0.027, data: 0.001) G_GAN: 2.343 G_L1: 11.772 D_real: 0.701 D_fake: 0.069 
(epoch: 5, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.056 G_L1: 11.161 D_real: 0.312 D_fake: 0.170 
(epoch: 5, iters: 1300, time: 0.026, data: 0.001) G_GAN: 1.706 G_L1: 10.207 D_real: 0.125 D_fake: 0.546 
(epoch: 5, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.856 G_L1: 14.415 D_real: 0.171 D_fake: 0.477 
(epoch: 5, iters: 1500, time: 0.027, data: 0.001) G_GAN: 1.903 G_L1: 11.696 D_real: 0.013 D_fake: 1.100 
(epoch: 5, iters: 1600, time: 0.063, data: 0.001) G_GAN: 2.226 G_L1: 12.228 D_real: 0.047 D_fake: 0.475 
(epoch: 6, iters: 100, time: 0.027, data: 0.085) G_GAN: 0.976 G_L1: 8.115 D_real: 1.869 D_fake: 0.173 
(epoch: 6, iters: 200, time: 0.027, data: 0.001) G_GAN: 2.005 G_L1: 12.540 D_real: 0.135 D_fake: 0.272 
(epoch: 6, iters: 300, time: 0.027, data: 0.001) G_GAN: 1.462 G_L1: 9.802 D_real: 0.437 D_fake: 0.490 
(epoch: 6, iters: 400, time: 0.064, data: 0.001) G_GAN: 1.628 G_L1: 8.168 D_real: 0.920 D_fake: 0.108 
(epoch: 6, iters: 500, time: 0.026, data: 0.001) G_GAN: 2.432 G_L1: 17.496 D_real: 0.002 D_fake: 0.268 
(epoch: 6, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.773 G_L1: 12.037 D_real: 0.034 D_fake: 0.164 
(epoch: 6, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.517 G_L1: 8.378 D_real: 0.432 D_fake: 0.268 
(epoch: 6, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.662 G_L1: 11.029 D_real: 0.493 D_fake: 0.214 
(epoch: 6, iters: 900, time: 0.027, data: 0.001) G_GAN: 1.157 G_L1: 10.096 D_real: 0.452 D_fake: 0.461 
(epoch: 6, iters: 1000, time: 0.028, data: 0.001) G_GAN: 1.681 G_L1: 9.959 D_real: 0.080 D_fake: 0.474 
(epoch: 6, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.926 G_L1: 12.725 D_real: 0.040 D_fake: 0.715 
(epoch: 6, iters: 1200, time: 0.045, data: 0.001) G_GAN: 2.650 G_L1: 11.294 D_real: 0.028 D_fake: 0.840 
(epoch: 6, iters: 1300, time: 0.027, data: 0.001) G_GAN: 2.415 G_L1: 10.554 D_real: 0.131 D_fake: 0.256 
(epoch: 6, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.881 G_L1: 10.243 D_real: 0.124 D_fake: 0.437 
(epoch: 6, iters: 1500, time: 0.027, data: 0.001) G_GAN: 1.093 G_L1: 9.072 D_real: 1.827 D_fake: 0.105 
(epoch: 6, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.047 G_L1: 8.694 D_real: 0.904 D_fake: 0.330 
(epoch: 7, iters: 100, time: 0.027, data: 0.086) G_GAN: 2.045 G_L1: 14.794 D_real: 0.113 D_fake: 0.159 
(epoch: 7, iters: 200, time: 0.026, data: 0.001) G_GAN: 1.683 G_L1: 10.548 D_real: 0.108 D_fake: 0.434 
(epoch: 7, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.618 G_L1: 7.789 D_real: 0.211 D_fake: 1.305 
(epoch: 7, iters: 400, time: 0.061, data: 0.001) G_GAN: 1.787 G_L1: 11.891 D_real: 0.168 D_fake: 0.288 
(epoch: 7, iters: 500, time: 0.027, data: 0.001) G_GAN: 1.543 G_L1: 9.293 D_real: 0.402 D_fake: 0.470 
(epoch: 7, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.310 G_L1: 9.312 D_real: 0.410 D_fake: 0.334 
(epoch: 7, iters: 700, time: 0.027, data: 0.001) G_GAN: 1.524 G_L1: 9.574 D_real: 0.721 D_fake: 0.216 
(epoch: 7, iters: 800, time: 0.046, data: 0.001) G_GAN: 1.666 G_L1: 9.812 D_real: 0.372 D_fake: 0.176 
(epoch: 7, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.955 G_L1: 6.831 D_real: 0.235 D_fake: 0.396 
(epoch: 7, iters: 1000, time: 0.027, data: 0.001) G_GAN: 1.742 G_L1: 7.664 D_real: 0.757 D_fake: 0.097 
(epoch: 7, iters: 1100, time: 0.026, data: 0.001) G_GAN: 2.239 G_L1: 12.945 D_real: 0.035 D_fake: 0.260 
(epoch: 7, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.419 G_L1: 10.365 D_real: 0.115 D_fake: 1.300 
(epoch: 7, iters: 1300, time: 0.027, data: 0.001) G_GAN: 1.587 G_L1: 8.972 D_real: 0.172 D_fake: 0.328 
(epoch: 7, iters: 1400, time: 0.026, data: 0.001) G_GAN: 2.310 G_L1: 7.529 D_real: 0.086 D_fake: 0.432 
(epoch: 7, iters: 1500, time: 0.027, data: 0.001) G_GAN: 2.042 G_L1: 10.106 D_real: 0.354 D_fake: 0.610 
(epoch: 7, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.753 G_L1: 18.251 D_real: 0.014 D_fake: 0.184 
(epoch: 8, iters: 100, time: 0.026, data: 0.089) G_GAN: 2.771 G_L1: 28.351 D_real: 0.015 D_fake: 0.070 
