================ Training Loss (Wed Jun  3 19:40:04 2020) ================
(epoch: 1, iters: 100, time: 0.027, data: 0.077) G_GAN: 1.735 G_L1: 21.963 D_real: 0.218 D_fake: 0.356 
(epoch: 3, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.035 G_L1: 12.357 D_real: 0.342 D_fake: 0.232 
(epoch: 3, iters: 1300, time: 0.026, data: 0.001) G_GAN: 1.521 G_L1: 10.232 D_real: 0.203 D_fake: 0.724 
(epoch: 3, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.781 G_L1: 10.506 D_real: 0.193 D_fake: 0.279 
(epoch: 3, iters: 1500, time: 0.026, data: 0.001) G_GAN: 2.349 G_L1: 21.752 D_real: 0.017 D_fake: 0.355 
(epoch: 3, iters: 1600, time: 0.042, data: 0.001) G_GAN: 1.957 G_L1: 12.395 D_real: 0.005 D_fake: 1.036 
(epoch: 4, iters: 100, time: 0.026, data: 0.076) G_GAN: 1.365 G_L1: 10.888 D_real: 0.166 D_fake: 0.650 
(epoch: 4, iters: 200, time: 0.027, data: 0.001) G_GAN: 0.956 G_L1: 10.245 D_real: 0.485 D_fake: 0.566 
(epoch: 4, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.195 G_L1: 8.411 D_real: 1.292 D_fake: 0.242 
(epoch: 4, iters: 400, time: 0.059, data: 0.001) G_GAN: 1.459 G_L1: 14.111 D_real: 0.332 D_fake: 0.405 
(epoch: 4, iters: 500, time: 0.026, data: 0.001) G_GAN: 2.134 G_L1: 12.850 D_real: 0.016 D_fake: 0.317 
(epoch: 4, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.733 G_L1: 10.895 D_real: 0.093 D_fake: 0.644 
(epoch: 4, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.629 G_L1: 14.457 D_real: 0.006 D_fake: 0.526 
(epoch: 4, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.552 G_L1: 11.317 D_real: 0.109 D_fake: 0.252 
(epoch: 4, iters: 900, time: 0.026, data: 0.001) G_GAN: 0.857 G_L1: 11.279 D_real: 0.923 D_fake: 0.449 
(epoch: 4, iters: 1000, time: 0.026, data: 0.001) G_GAN: 2.196 G_L1: 18.600 D_real: 0.006 D_fake: 0.583 
(epoch: 4, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.996 G_L1: 13.843 D_real: 0.252 D_fake: 0.156 
(epoch: 4, iters: 1200, time: 0.060, data: 0.001) G_GAN: 2.638 G_L1: 13.796 D_real: 0.006 D_fake: 0.290 
(epoch: 4, iters: 1300, time: 0.026, data: 0.001) G_GAN: 1.142 G_L1: 11.289 D_real: 1.236 D_fake: 0.183 
(epoch: 4, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.839 G_L1: 13.515 D_real: 0.034 D_fake: 0.495 
(epoch: 4, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.926 G_L1: 12.385 D_real: 0.095 D_fake: 0.825 
(epoch: 4, iters: 1600, time: 0.044, data: 0.001) G_GAN: 0.997 G_L1: 9.835 D_real: 0.930 D_fake: 0.278 
(epoch: 5, iters: 100, time: 0.026, data: 0.077) G_GAN: 1.662 G_L1: 11.815 D_real: 0.827 D_fake: 0.157 
(epoch: 5, iters: 200, time: 0.026, data: 0.001) G_GAN: 2.383 G_L1: 14.284 D_real: 0.288 D_fake: 0.271 
(epoch: 5, iters: 300, time: 0.026, data: 0.001) G_GAN: 2.143 G_L1: 11.653 D_real: 0.004 D_fake: 2.739 
(epoch: 5, iters: 400, time: 0.061, data: 0.001) G_GAN: 2.531 G_L1: 10.359 D_real: 0.028 D_fake: 1.612 
(epoch: 5, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.104 G_L1: 10.794 D_real: 0.345 D_fake: 0.665 
(epoch: 5, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.461 G_L1: 14.804 D_real: 0.002 D_fake: 0.725 
(epoch: 5, iters: 700, time: 0.027, data: 0.001) G_GAN: 0.997 G_L1: 9.167 D_real: 1.527 D_fake: 0.165 
(epoch: 5, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.681 G_L1: 11.794 D_real: 0.086 D_fake: 0.751 
(epoch: 5, iters: 900, time: 0.026, data: 0.001) G_GAN: 2.655 G_L1: 14.278 D_real: 0.051 D_fake: 2.265 
(epoch: 5, iters: 1000, time: 0.026, data: 0.001) G_GAN: 2.255 G_L1: 10.306 D_real: 0.038 D_fake: 0.313 
(epoch: 5, iters: 1100, time: 0.026, data: 0.001) G_GAN: 2.680 G_L1: 10.827 D_real: 0.073 D_fake: 0.166 
(epoch: 5, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.160 G_L1: 12.659 D_real: 0.033 D_fake: 0.577 
(epoch: 5, iters: 1300, time: 0.027, data: 0.001) G_GAN: 2.441 G_L1: 10.187 D_real: 1.331 D_fake: 0.071 
(epoch: 5, iters: 1400, time: 0.027, data: 0.001) G_GAN: 0.617 G_L1: 9.868 D_real: 1.535 D_fake: 0.611 
(epoch: 5, iters: 1500, time: 0.027, data: 0.001) G_GAN: 2.368 G_L1: 13.109 D_real: 0.005 D_fake: 0.914 
(epoch: 5, iters: 1600, time: 0.060, data: 0.001) G_GAN: 1.922 G_L1: 7.810 D_real: 0.124 D_fake: 0.421 
(epoch: 6, iters: 100, time: 0.027, data: 0.081) G_GAN: 1.900 G_L1: 9.502 D_real: 0.196 D_fake: 0.830 
(epoch: 6, iters: 200, time: 0.026, data: 0.001) G_GAN: 1.658 G_L1: 7.552 D_real: 0.058 D_fake: 0.533 
(epoch: 6, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.686 G_L1: 9.533 D_real: 0.817 D_fake: 0.113 
(epoch: 6, iters: 400, time: 0.061, data: 0.001) G_GAN: 1.412 G_L1: 11.752 D_real: 0.130 D_fake: 0.899 
(epoch: 6, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.422 G_L1: 5.907 D_real: 0.245 D_fake: 1.101 
(epoch: 6, iters: 600, time: 0.027, data: 0.001) G_GAN: 1.862 G_L1: 14.541 D_real: 0.283 D_fake: 0.282 
(epoch: 6, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.510 G_L1: 35.249 D_real: 0.001 D_fake: 0.254 
(epoch: 6, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.499 G_L1: 9.906 D_real: 0.628 D_fake: 0.193 
(epoch: 6, iters: 900, time: 0.029, data: 0.001) G_GAN: 2.012 G_L1: 13.968 D_real: 0.004 D_fake: 0.942 
(epoch: 6, iters: 1000, time: 0.026, data: 0.001) G_GAN: 2.753 G_L1: 10.635 D_real: 0.023 D_fake: 0.617 
(epoch: 6, iters: 1100, time: 0.027, data: 0.001) G_GAN: 1.555 G_L1: 11.099 D_real: 1.215 D_fake: 0.195 
(epoch: 6, iters: 1200, time: 0.044, data: 0.001) G_GAN: 3.175 G_L1: 11.770 D_real: 0.004 D_fake: 1.091 
(epoch: 6, iters: 1300, time: 0.026, data: 0.001) G_GAN: 0.815 G_L1: 7.133 D_real: 2.299 D_fake: 0.071 
(epoch: 6, iters: 1400, time: 0.027, data: 0.001) G_GAN: 1.193 G_L1: 9.145 D_real: 0.770 D_fake: 0.217 
(epoch: 6, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.560 G_L1: 9.825 D_real: 1.511 D_fake: 0.115 
(epoch: 6, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.504 G_L1: 9.332 D_real: 0.814 D_fake: 0.410 
(epoch: 7, iters: 100, time: 0.026, data: 0.075) G_GAN: 2.131 G_L1: 9.985 D_real: 0.123 D_fake: 0.196 
(epoch: 7, iters: 200, time: 0.028, data: 0.001) G_GAN: 1.298 G_L1: 9.869 D_real: 0.351 D_fake: 0.327 
(epoch: 7, iters: 300, time: 0.027, data: 0.001) G_GAN: 2.501 G_L1: 19.595 D_real: 0.001 D_fake: 0.160 
(epoch: 7, iters: 400, time: 0.063, data: 0.001) G_GAN: 1.876 G_L1: 8.698 D_real: 0.350 D_fake: 1.170 
(epoch: 7, iters: 500, time: 0.027, data: 0.001) G_GAN: 2.629 G_L1: 15.139 D_real: 0.000 D_fake: 0.684 
(epoch: 7, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.503 G_L1: 10.532 D_real: 0.752 D_fake: 0.411 
(epoch: 7, iters: 700, time: 0.026, data: 0.001) G_GAN: 2.339 G_L1: 11.234 D_real: 0.076 D_fake: 0.716 
(epoch: 7, iters: 800, time: 0.047, data: 0.001) G_GAN: 1.505 G_L1: 7.322 D_real: 0.644 D_fake: 0.369 
(epoch: 7, iters: 900, time: 0.027, data: 0.001) G_GAN: 0.846 G_L1: 7.931 D_real: 0.718 D_fake: 0.822 
(epoch: 7, iters: 1000, time: 0.027, data: 0.001) G_GAN: 0.945 G_L1: 8.722 D_real: 1.274 D_fake: 0.474 
(epoch: 7, iters: 1100, time: 0.026, data: 0.001) G_GAN: 2.056 G_L1: 10.365 D_real: 0.214 D_fake: 0.260 
(epoch: 7, iters: 1200, time: 0.045, data: 0.001) G_GAN: 2.356 G_L1: 10.190 D_real: 0.052 D_fake: 0.204 
(epoch: 7, iters: 1300, time: 0.027, data: 0.001) G_GAN: 1.838 G_L1: 9.002 D_real: 1.183 D_fake: 0.065 
(epoch: 7, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.987 G_L1: 7.564 D_real: 0.264 D_fake: 0.429 
(epoch: 7, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.937 G_L1: 10.750 D_real: 0.101 D_fake: 0.369 
(epoch: 7, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.736 G_L1: 9.628 D_real: 0.422 D_fake: 0.117 
(epoch: 8, iters: 100, time: 0.026, data: 0.080) G_GAN: 2.231 G_L1: 15.231 D_real: 0.037 D_fake: 0.343 
(epoch: 8, iters: 200, time: 0.027, data: 0.001) G_GAN: 1.790 G_L1: 10.098 D_real: 1.394 D_fake: 0.075 
(epoch: 8, iters: 300, time: 0.026, data: 0.001) G_GAN: 1.128 G_L1: 8.143 D_real: 1.274 D_fake: 0.235 
(epoch: 8, iters: 400, time: 0.065, data: 0.001) G_GAN: 1.854 G_L1: 7.446 D_real: 0.643 D_fake: 0.100 
(epoch: 8, iters: 500, time: 0.027, data: 0.001) G_GAN: 0.958 G_L1: 10.024 D_real: 1.529 D_fake: 0.373 
(epoch: 8, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.344 G_L1: 10.431 D_real: 0.641 D_fake: 0.216 
(epoch: 8, iters: 700, time: 0.026, data: 0.001) G_GAN: 2.258 G_L1: 13.587 D_real: 0.032 D_fake: 0.405 
(epoch: 8, iters: 800, time: 0.068, data: 0.001) G_GAN: 0.727 G_L1: 8.178 D_real: 0.920 D_fake: 0.716 
(epoch: 8, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.208 G_L1: 10.787 D_real: 1.381 D_fake: 0.151 
(epoch: 8, iters: 1000, time: 0.026, data: 0.001) G_GAN: 0.539 G_L1: 6.298 D_real: 1.086 D_fake: 0.693 
(epoch: 8, iters: 1100, time: 0.028, data: 0.001) G_GAN: 1.876 G_L1: 11.944 D_real: 0.002 D_fake: 0.895 
(epoch: 8, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.362 G_L1: 13.036 D_real: 0.130 D_fake: 0.496 
(epoch: 8, iters: 1300, time: 0.027, data: 0.001) G_GAN: 1.639 G_L1: 7.690 D_real: 0.440 D_fake: 0.365 
(epoch: 8, iters: 1400, time: 0.026, data: 0.001) G_GAN: 1.540 G_L1: 8.907 D_real: 0.940 D_fake: 0.360 
(epoch: 8, iters: 1500, time: 0.026, data: 0.001) G_GAN: 2.303 G_L1: 9.082 D_real: 0.051 D_fake: 0.250 
(epoch: 8, iters: 1600, time: 0.045, data: 0.001) G_GAN: 1.987 G_L1: 9.492 D_real: 1.378 D_fake: 0.065 
(epoch: 9, iters: 100, time: 0.027, data: 0.079) G_GAN: 1.537 G_L1: 11.587 D_real: 0.265 D_fake: 0.393 
(epoch: 9, iters: 200, time: 0.027, data: 0.001) G_GAN: 2.592 G_L1: 11.510 D_real: 0.041 D_fake: 0.937 
(epoch: 9, iters: 300, time: 0.026, data: 0.001) G_GAN: 2.232 G_L1: 8.667 D_real: 1.414 D_fake: 0.039 
(epoch: 9, iters: 400, time: 0.069, data: 0.001) G_GAN: 2.207 G_L1: 13.735 D_real: 0.028 D_fake: 0.346 
(epoch: 9, iters: 500, time: 0.027, data: 0.001) G_GAN: 1.141 G_L1: 8.727 D_real: 0.823 D_fake: 0.096 
(epoch: 9, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.091 G_L1: 7.055 D_real: 0.035 D_fake: 0.600 
(epoch: 9, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.024 G_L1: 7.183 D_real: 0.157 D_fake: 0.577 
(epoch: 9, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.050 G_L1: 14.902 D_real: 0.132 D_fake: 1.015 
(epoch: 9, iters: 900, time: 0.027, data: 0.001) G_GAN: 0.262 G_L1: 6.511 D_real: 2.003 D_fake: 0.231 
(epoch: 9, iters: 1000, time: 0.026, data: 0.001) G_GAN: 2.922 G_L1: 13.649 D_real: 0.154 D_fake: 0.124 
(epoch: 9, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.940 G_L1: 15.044 D_real: 1.473 D_fake: 0.103 
(epoch: 9, iters: 1200, time: 0.063, data: 0.001) G_GAN: 1.281 G_L1: 8.490 D_real: 0.479 D_fake: 0.313 
(epoch: 9, iters: 1300, time: 0.026, data: 0.001) G_GAN: 2.246 G_L1: 13.056 D_real: 0.123 D_fake: 0.424 
(epoch: 9, iters: 1400, time: 0.027, data: 0.001) G_GAN: 2.471 G_L1: 10.298 D_real: 0.079 D_fake: 0.260 
(epoch: 9, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.851 G_L1: 11.295 D_real: 0.207 D_fake: 0.235 
(epoch: 9, iters: 1600, time: 0.043, data: 0.001) G_GAN: 0.946 G_L1: 10.082 D_real: 0.763 D_fake: 0.178 
(epoch: 10, iters: 100, time: 0.026, data: 0.083) G_GAN: 1.382 G_L1: 8.307 D_real: 0.840 D_fake: 0.256 
(epoch: 10, iters: 200, time: 0.026, data: 0.001) G_GAN: 0.841 G_L1: 9.529 D_real: 1.983 D_fake: 0.328 
(epoch: 10, iters: 300, time: 0.027, data: 0.001) G_GAN: 2.118 G_L1: 12.953 D_real: 0.003 D_fake: 0.256 
(epoch: 10, iters: 400, time: 0.066, data: 0.001) G_GAN: 1.539 G_L1: 11.476 D_real: 0.008 D_fake: 0.522 
(epoch: 10, iters: 500, time: 0.026, data: 0.001) G_GAN: 2.328 G_L1: 11.653 D_real: 0.019 D_fake: 1.129 
(epoch: 10, iters: 600, time: 0.026, data: 0.001) G_GAN: 2.332 G_L1: 9.243 D_real: 0.622 D_fake: 0.046 
(epoch: 10, iters: 700, time: 0.027, data: 0.001) G_GAN: 2.244 G_L1: 8.722 D_real: 0.074 D_fake: 0.223 
(epoch: 10, iters: 800, time: 0.046, data: 0.001) G_GAN: 1.473 G_L1: 7.445 D_real: 0.068 D_fake: 0.468 
(epoch: 10, iters: 900, time: 0.026, data: 0.001) G_GAN: 1.934 G_L1: 10.196 D_real: 0.034 D_fake: 1.106 
(epoch: 10, iters: 1000, time: 0.027, data: 0.001) G_GAN: 1.038 G_L1: 6.479 D_real: 1.011 D_fake: 0.299 
(epoch: 10, iters: 1100, time: 0.027, data: 0.001) G_GAN: 1.934 G_L1: 9.329 D_real: 0.311 D_fake: 1.338 
(epoch: 10, iters: 1200, time: 0.044, data: 0.001) G_GAN: 1.326 G_L1: 10.486 D_real: 0.271 D_fake: 0.300 
(epoch: 10, iters: 1300, time: 0.026, data: 0.001) G_GAN: 1.045 G_L1: 8.942 D_real: 0.363 D_fake: 0.865 
(epoch: 10, iters: 1400, time: 0.026, data: 0.001) G_GAN: 3.433 G_L1: 14.748 D_real: 0.189 D_fake: 0.040 
(epoch: 10, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.142 G_L1: 8.400 D_real: 0.957 D_fake: 0.230 
(epoch: 10, iters: 1600, time: 0.061, data: 0.001) G_GAN: 1.979 G_L1: 12.317 D_real: 0.564 D_fake: 0.180 
(epoch: 11, iters: 100, time: 0.026, data: 0.082) G_GAN: 1.108 G_L1: 7.384 D_real: 0.758 D_fake: 0.251 
(epoch: 11, iters: 200, time: 0.026, data: 0.001) G_GAN: 1.375 G_L1: 7.803 D_real: 0.601 D_fake: 0.359 
(epoch: 11, iters: 300, time: 0.027, data: 0.001) G_GAN: 1.595 G_L1: 5.751 D_real: 0.847 D_fake: 0.106 
(epoch: 11, iters: 400, time: 0.073, data: 0.001) G_GAN: 2.312 G_L1: 10.608 D_real: 0.092 D_fake: 0.238 
(epoch: 11, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.071 G_L1: 8.807 D_real: 0.930 D_fake: 0.077 
(epoch: 11, iters: 600, time: 0.026, data: 0.001) G_GAN: 1.735 G_L1: 10.613 D_real: 0.126 D_fake: 0.229 
(epoch: 11, iters: 700, time: 0.026, data: 0.001) G_GAN: 2.013 G_L1: 6.867 D_real: 2.571 D_fake: 0.048 
(epoch: 11, iters: 800, time: 0.045, data: 0.001) G_GAN: 1.723 G_L1: 6.580 D_real: 1.727 D_fake: 0.069 
(epoch: 11, iters: 900, time: 0.026, data: 0.001) G_GAN: 2.950 G_L1: 7.404 D_real: 0.028 D_fake: 0.454 
(epoch: 11, iters: 1000, time: 0.027, data: 0.001) G_GAN: 1.644 G_L1: 4.861 D_real: 1.683 D_fake: 0.090 
(epoch: 11, iters: 1100, time: 0.026, data: 0.001) G_GAN: 1.125 G_L1: 8.458 D_real: 1.015 D_fake: 0.315 
(epoch: 11, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.162 G_L1: 9.784 D_real: 0.419 D_fake: 0.384 
(epoch: 11, iters: 1300, time: 0.027, data: 0.001) G_GAN: 0.419 G_L1: 7.955 D_real: 1.443 D_fake: 0.292 
(epoch: 11, iters: 1400, time: 0.027, data: 0.001) G_GAN: 1.867 G_L1: 12.213 D_real: 0.062 D_fake: 0.267 
(epoch: 11, iters: 1500, time: 0.026, data: 0.001) G_GAN: 1.020 G_L1: 5.630 D_real: 1.382 D_fake: 0.153 
(epoch: 11, iters: 1600, time: 0.051, data: 0.001) G_GAN: 1.568 G_L1: 10.810 D_real: 0.165 D_fake: 1.127 
(epoch: 12, iters: 100, time: 0.027, data: 0.082) G_GAN: 2.418 G_L1: 11.858 D_real: 0.162 D_fake: 0.265 
(epoch: 12, iters: 200, time: 0.027, data: 0.001) G_GAN: 1.117 G_L1: 10.486 D_real: 1.047 D_fake: 0.270 
(epoch: 12, iters: 300, time: 0.026, data: 0.001) G_GAN: 2.569 G_L1: 11.653 D_real: 0.131 D_fake: 0.240 
(epoch: 12, iters: 400, time: 0.067, data: 0.001) G_GAN: 1.382 G_L1: 8.307 D_real: 0.550 D_fake: 0.284 
(epoch: 12, iters: 500, time: 0.026, data: 0.001) G_GAN: 1.378 G_L1: 8.063 D_real: 0.638 D_fake: 0.332 
(epoch: 12, iters: 600, time: 0.027, data: 0.001) G_GAN: 1.383 G_L1: 9.257 D_real: 0.043 D_fake: 0.593 
(epoch: 12, iters: 700, time: 0.026, data: 0.001) G_GAN: 1.919 G_L1: 7.583 D_real: 0.456 D_fake: 0.146 
(epoch: 12, iters: 800, time: 0.047, data: 0.001) G_GAN: 2.066 G_L1: 5.220 D_real: 0.107 D_fake: 1.096 
(epoch: 12, iters: 900, time: 0.027, data: 0.001) G_GAN: 2.304 G_L1: 10.534 D_real: 0.068 D_fake: 0.148 
(epoch: 12, iters: 1000, time: 0.026, data: 0.001) G_GAN: 1.393 G_L1: 9.347 D_real: 0.089 D_fake: 0.945 
(epoch: 12, iters: 1100, time: 0.027, data: 0.001) G_GAN: 1.343 G_L1: 11.404 D_real: 1.170 D_fake: 0.195 
(epoch: 12, iters: 1200, time: 0.046, data: 0.001) G_GAN: 2.333 G_L1: 7.643 D_real: 0.250 D_fake: 0.691 
(epoch: 12, iters: 1300, time: 0.026, data: 0.001) G_GAN: 2.302 G_L1: 9.239 D_real: 0.193 D_fake: 0.148 
(epoch: 12, iters: 1400, time: 0.027, data: 0.001) G_GAN: 2.030 G_L1: 11.435 D_real: 0.071 D_fake: 0.292 
(epoch: 12, iters: 1500, time: 0.026, data: 0.001) G_GAN: 2.276 G_L1: 12.126 D_real: 0.017 D_fake: 1.505 
(epoch: 12, iters: 1600, time: 0.047, data: 0.001) G_GAN: 1.571 G_L1: 7.382 D_real: 0.242 D_fake: 0.466 
(epoch: 13, iters: 100, time: 0.026, data: 0.079) G_GAN: 2.166 G_L1: 13.395 D_real: 0.004 D_fake: 0.889 
(epoch: 13, iters: 200, time: 0.027, data: 0.001) G_GAN: 2.048 G_L1: 6.062 D_real: 0.122 D_fake: 0.586 
(epoch: 13, iters: 300, time: 0.027, data: 0.001) G_GAN: 0.263 G_L1: 7.510 D_real: 2.112 D_fake: 0.417 
(epoch: 13, iters: 400, time: 0.074, data: 0.001) G_GAN: 2.479 G_L1: 6.584 D_real: 0.133 D_fake: 0.174 
(epoch: 13, iters: 500, time: 0.027, data: 0.001) G_GAN: 1.856 G_L1: 11.159 D_real: 0.136 D_fake: 0.741 
(epoch: 13, iters: 600, time: 0.027, data: 0.001) G_GAN: 3.046 G_L1: 11.451 D_real: 0.189 D_fake: 0.044 
(epoch: 13, iters: 700, time: 0.027, data: 0.001) G_GAN: 1.882 G_L1: 10.740 D_real: 0.408 D_fake: 0.121 
